table_name,field_name,language,field_value,translation
routes,route_short_name,ar,Minibus 308,مينى باص 308
routes,route_long_name,ar,Al Khosous - Al Abageyya,الخصوص - الاباجية
routes,route_short_name,ar,Minibus 310,مينى باص 310
routes,route_long_name,ar,Moasasset Al Zakah - Cairo Airport,مؤسسة الزكاة - مطار القاهرة
routes,route_short_name,ar,Minibus 555,مينى باص 555
routes,route_long_name,ar,Al Kahraba St. (Nasr City) - Ahmed Helmy,شارع الكهرباء (مدينة نصر) - أحمد حلمي
routes,route_long_name,ar,Naguib Mahfouz Square (1st Settlement) - 7 Omarat,ميدان نجيب محفوظ (التجمع الأول) - السبع عمارات
routes,route_short_name,ar,CTA 69,أتوبيس 69
routes,route_long_name,ar,Amiriyyah - Ahmed Helmy,الأميرية - أحمد حلمي
routes,route_short_name,ar,CTA 290,أتوبيس 290
routes,route_long_name,ar,Al Qalag (Marg) - Cairo Airport,القلج (المرج) - مطار القاهرة
routes,route_short_name,ar,CTA 936,أتوبيس 936
stops,stop_name,ar,Moushir Tantawi,المشير طنطاوي
routes,route_short_name,ar,Monorail,مونوريل
routes,route_short_name,ar,LRT,القطار الكهربائي الخفيف
routes,route_long_name,ar,Naguib Mahfouz Square (1st Settlement) - Al Khosous,ميدان نجيب محفوظ (التجمع الأول) - الخصوص
routes,route_short_name,ar,Minibus 14,مينى باص 14
routes,route_long_name,ar,Saft Al Laban - Al Nozha Al Gadida,صفط اللبن - النزهة الجديدة
routes,route_short_name,ar,Minibus 35,مينى باص 35
routes,route_long_name,ar,Konayyesa (Moneeb) - Waha Garage (Nasr City),الكنيسة (المنيب) - جراج الواحة (مدينة نصر)
routes,route_short_name,ar,Minibus 43,مينى باص 43
routes,route_long_name,ar,8th District (Nasr City) - Madinat Al Talaba,الحي الثامن (مدينة نصر) - مدينة الطلبة
routes,route_short_name,ar,Minibus 66,مينى باص 66
routes,route_long_name,ar,Al Mazallaat ( Shubra) - Masaken Al Shrouq,المظلات ( شبرا) - مساكن الشروق
routes,route_short_name,ar,Minibus 72,مينى باص 72
routes,route_long_name,ar,Ahmed Helmy - 8th District (Nasr City),أحمد حلمي - الحي الثامن (مدينة نصر)
routes,route_short_name,ar,Minibus 84,مينى باص 84
routes,route_long_name,ar,Isko - Naguib Mahfouz Square (1st Settlement),إسكو - ميدان نجيب محفوظ (التجمع الأول)
routes,route_short_name,ar,Minibus 87,مينى باص 87
routes,route_long_name,ar,Isko - El-Giza,إسكو - الجيزة
routes,route_short_name,ar,Minibus 90,مينى باص 90
routes,route_short_name,ar,Minibus 134,مينى باص 134
routes,route_long_name,ar,Kobry Orabi - Mohamed Naguib St. (Al Salam City),كوبري عرابي - شارع محمد نجيب (مدينة السلام)
routes,route_short_name,ar,Minibus 162,مينى باص 162
routes,route_long_name,ar,15th of May - Basateen Rd.,15 مايو - طريق البساتين
routes,route_short_name,ar,Minibus 165,مينى باص 165
routes,route_long_name,ar,Bashtil (Ring Rd.) - Salam Station (10th of Ramadan Station),بشتيل (الطريق الدائري) - موقف السلام (موقف العاشر)
routes,route_short_name,ar,Minibus 219,مينى باص 219
routes,route_long_name,ar,Al Mazallat Metro Station - Naguib Mahfouz Square (1st Settlement),محطة مترو المظلات - ميدان نجيب محفوظ (التجمع الأول)
routes,route_short_name,ar,Minibus 225,مينى باص 225
routes,route_long_name,ar,Al Khosous - Qalaa,الخصوص - القلعة
routes,route_short_name,ar,Minibus 311,مينى باص 311
routes,route_long_name,ar,Al Omraneyya - Cairo Airport,العمرانية - مطار القاهرة
routes,route_short_name,ar,Minibus 701,مينى باص 701
routes,route_long_name,ar,Gardenia (Cairo Suez Rd.) - Giza Square,جاردينيا (طريق القاهرة السويس) - ميدان الجيزة
routes,route_short_name,ar,Minibus 707,مينى باص 707
routes,route_long_name,ar,Arab Tuweila - Kattameya,عرب الطوايله - القطامية
routes,route_short_name,ar,Minibus 777,مينى باص 777
routes,route_long_name,ar,El Batran St. - Ahmed Helmy,شارع البطران - أحمد حلمي
routes,route_short_name,ar,CTA 8/,أتوبيس 8/
routes,route_long_name,ar,Asmarat - Ahmed Helmy,الأسمرات - أحمد حلمي
routes,route_short_name,ar,CTA 407,أتوبيس 407
routes,route_long_name,ar,Matbaa - Amiriyyah,موقف المطبعة - الأميرية
routes,route_short_name,ar,CTA 430,أتوبيس 430
routes,route_long_name,ar,Mostorod - Masaken Al Abd (Al Salam),مسطرد - مساكن العبد (السلام)
routes,route_short_name,ar,CTA 724,أتوبيس 724
routes,route_long_name,ar,Masaken Ain Shams - Giza Square,مساكن عين شمس - ميدان الجيزة
routes,route_short_name,ar,CTA 990,أتوبيس 990
routes,route_long_name,ar,Masaken Ain Shams - Matbaa,مساكن عين شمس - موقف المطبعة
routes,route_short_name,ar,CTA 1002,أتوبيس 1002
routes,route_long_name,ar,Saqr Quraish - Masaken Al Wehda,صقر قريش - مساكن الوحدة
routes,route_short_name,ar,CTA 1008,أتوبيس 1008
routes,route_long_name,ar,Moneeb Station - Abbaseya,موقف المنيب - العباسية
routes,route_short_name,ar,CTA 1045,أتوبيس 1045
routes,route_long_name,ar,Shubra El-Kheima - Cairo Airport,شبرا الخيمة - مطار القاهرة
routes,route_short_name,ar,CTA 1051,أتوبيس 1051
routes,route_long_name,ar,Moasasset Al Zakah - Bab El Shaaria,مؤسسة الزكاة - باب الشعرية
routes,route_short_name,ar,CTA 1076,أتوبيس 1076
routes,route_long_name,ar,Ain Shams Metro - Ahmed Helmy,مترو عين شمس - أحمد حلمي
routes,route_short_name,ar,CTA 1104,أتوبيس 1104
routes,route_long_name,ar,Al Toob Al Ramly - Bulaq Al Dakrur,الطوب الرملي - بولاق الدكرور
routes,route_short_name,ar,CTA 1126,أتوبيس 1126
routes,route_long_name,ar,Mostorod - Naguib Mahfouz Square (1st Settlement),مسطرد - ميدان نجيب محفوظ (التجمع الأول)
routes,route_short_name,ar,Minibus 12,مينى باص 12
routes,route_long_name,ar,Al Zawya Al Hamra - Al Orouba Rd. & Al Thawra St.,الزاوية الحمراء - طريق العروبة (شارع الثورة)
routes,route_short_name,ar,Minibus 64,مينى باص 64
routes,route_long_name,ar,Boulak El-Dakrour - Military Academy Stadium (Sheraton),بولاق الدكرور - استاد الأكاديمية العسكرية (شيراتون)
routes,route_short_name,ar,Minibus 127,مينى باص 127
routes,route_long_name,ar,Al Abageyya - El Haykestep,الاباجية - الهايكستب
routes,route_short_name,ar,Minibus 135,مينى باص 135
routes,route_long_name,ar,Kafr Tuhurmis - The Seventh District,كفر طهرمس - الحي السابع
routes,route_short_name,ar,Minibus 212,مينى باص 212
routes,route_long_name,ar,Al Habib Mosque (Al Barageel) - Al Darraasa,مسجد الحبيب (البراجيل) - الدراسة
routes,route_short_name,ar,Minibus 223,مينى باص 223
routes,route_long_name,ar,Faisal St. - Elecrticity Hospital (Suez Rd),شارع فيصل - مستشفى كهرباء (طريق السويس)
routes,route_short_name,ar,Minibus 705,مينى باص 705
routes,route_long_name,ar,Ard Al Lewa - Rehab Square,ارض اللواء - ميدان الرحاب
routes,route_short_name,ar,Minibus 706,مينى باص 706
routes,route_long_name,ar,Rod Al Farag Metro Station - Cairo Airport,محطة مترو روض الفرج - مطار القاهرة
routes,route_short_name,ar,CTA 925,أتوبيس 925
routes,route_long_name,ar,Shubra El-Kheima - Masaken Almaza,شبرا الخيمة - مساكن الماظة
routes,route_short_name,ar,CTA 927,أتوبيس 927
routes,route_long_name,ar,7th District (Nasr City) - Moneeb Station,الحي السابع (مدينة نصر) - موقف المنيب
routes,route_short_name,ar,CTA 1048,أتوبيس 1048
routes,route_long_name,ar,El Haykestep - Mamaleek (Al Manial),الهايكستب - موقف المماليك (المنيل)
routes,route_short_name,ar,Minibus 4,مينى باص 4
routes,route_long_name,ar,Amiriyyah - Rehab Square,الأميرية - ميدان الرحاب
routes,route_short_name,ar,Minibus 8,مينى باص 8
routes,route_long_name,ar,Salam Station (10th of Ramadan Station) - Al Geish Square,موقف السلام (موقف العاشر) - ميدان الجيش
routes,route_short_name,ar,Minibus 9,مينى باص 9
routes,route_long_name,ar,Ibrahim Bek - Naguib Mahfouz Square (1st Settlement),إبراهيم بك - ميدان نجيب محفوظ (التجمع الأول)
routes,route_short_name,ar,Minibus 10,مينى باص 10
routes,route_long_name,ar,Moasasset Al Zakah - Al Sayeda Nafeesa,مؤسسة الزكاة - السيدة نفيسة
routes,route_short_name,ar,Minibus 17,مينى باص 17
routes,route_long_name,ar,15th of May - Masaken Al Shrouq,15 مايو - مساكن الشروق
routes,route_short_name,ar,Minibus 26,مينى باص 26
routes,route_long_name,ar,Kafr Tuhurmis - Elecrticity Hospital (Suez Rd),كفر طهرمس - مستشفى كهرباء (طريق السويس)
routes,route_short_name,ar,Minibus 37,مينى باص 37
routes,route_long_name,ar,Matbaa - Al Nozha Al Gadida,موقف المطبعة - النزهة الجديدة
routes,route_short_name,ar,Minibus 44,مينى باص 44
routes,route_long_name,ar,Saft Al Laban - Al Mazallaat ( Shubra),صفط اللبن - المظلات ( شبرا)
routes,route_short_name,ar,Minibus 52,مينى باص 52
routes,route_long_name,ar,Saft Al Laban - Masaken Almaza,صفط اللبن - مساكن الماظة
routes,route_short_name,ar,Minibus 53,مينى باص 53
routes,route_long_name,ar,Saft Al Laban - 8th District (Nasr City),صفط اللبن - الحي الثامن (مدينة نصر)
routes,route_short_name,ar,Minibus 57,مينى باص 57
routes,route_long_name,ar,Suez Bridge Entrance to Ring Road - Boulak El-Dakrour,جسر السويس - بولاق الدكرور
routes,route_short_name,ar,Minibus 74,مينى باص 74
routes,route_long_name,ar,Arab Tuweila - Basateen,عرب الطوايله - البساتين
routes,route_short_name,ar,Minibus 79,مينى باص 79
routes,route_long_name,ar,Isko - Al Darraasa,إسكو - الدراسة
routes,route_short_name,ar,Minibus 80,مينى باص 80
routes,route_long_name,ar,Kobry Orabi - Naguib Mahfouz Square (1st Settlement),كوبري عرابي - ميدان نجيب محفوظ (التجمع الأول)
routes,route_short_name,ar,Minibus 81,مينى باص 81
routes,route_long_name,ar,Rod Al Farag Metro Station - Naguib Mahfouz Square (1st Settlement),محطة مترو روض الفرج - ميدان نجيب محفوظ (التجمع الأول)
routes,route_short_name,ar,Minibus 101,مينى باص 101
routes,route_long_name,ar,Salam Station (10th of Ramadan Station) - Attaba,موقف السلام (موقف العاشر) - العتبة
routes,route_short_name,ar,Minibus 106,مينى باص 106
routes,route_long_name,ar,Amiriyyah - 8th District (Nasr City),الأميرية - الحي الثامن (مدينة نصر)
routes,route_short_name,ar,Minibus 115,مينى باص 115
routes,route_long_name,ar,Lebanon Square - Naguib Mahfouz Square (1st Settlement),ميدان لبنان - ميدان نجيب محفوظ (التجمع الأول)
routes,route_short_name,ar,Minibus 125,مينى باص 125
routes,route_long_name,ar,Rod Al Farag Metro Station - Naguib Mahfouz Square (1st Settlement),محطة مترو روض الفرج - ميدان نجيب محفوظ (التجمع الأول)
routes,route_short_name,ar,Minibus 131,مينى باص 131
routes,route_long_name,ar,Naguib Mahfouz Square (1st Settlement) - Al Sayeda Nafeesa,ميدان نجيب محفوظ (التجمع الأول) - السيدة نفيسة
routes,route_short_name,ar,Minibus 136,مينى باص 136
routes,route_long_name,ar,Higher Institute For Hotels & Tourism (Sheraton) - Qawmeya Arabeya,المعهد العالى للفنادق والسياحة (شيراتون) - القومية العربية
routes,route_short_name,ar,Minibus 137,مينى باص 137
routes,route_long_name,ar,Helwan Metro - Al Nozha Al Gadida,مترو حلوان - النزهة الجديدة
routes,route_short_name,ar,Minibus 138,مينى باص 138
routes,route_long_name,ar,El-Qawmia - Al Sayeda Zeinab,القومية العربية - السيدة زينب
routes,route_short_name,ar,Minibus 139,مينى باص 139
routes,route_long_name,ar,Mohamed Naguib Metro Station - Rehab Square,محطة مترو محمد نجيب - ميدان الرحاب
routes,route_short_name,ar,Minibus 140,مينى باص 140
routes,route_long_name,ar,Moasasset Al Zakah - Al Toob Al Ramly,مؤسسة الزكاة - الطوب الرملي
routes,route_short_name,ar,Minibus 145,مينى باص 145
routes,route_long_name,ar,El-Qawmia - Basateen,القومية العربية - البساتين
routes,route_short_name,ar,Minibus 149,مينى باص 149
routes,route_long_name,ar,Zahraa Ain Shams - 10th District (Nasr City),زهراء عين شمس - الحي العاشر (مدينة نصر)
routes,route_short_name,ar,Minibus 153,مينى باص 153
routes,route_long_name,ar,Arab Tuweila - Al Darraasa,عرب الطوايله - الدراسة
routes,route_short_name,ar,Minibus 202,مينى باص 202
routes,route_long_name,ar,Abbassia - Al Omraneyya,العباسية - العمرانية
routes,route_short_name,ar,Minibus 203,مينى باص 203
routes,route_long_name,ar,Kafr Tuhurmis - Suez Bridge Entrance to Ring Road,كفر طهرمس - جسر السويس
routes,route_short_name,ar,Minibus 211,مينى باص 211
routes,route_long_name,ar,Rehab Square - Al Ismailiya Square,ميدان الرحاب - ميدان الاسماعيلية
routes,route_short_name,ar,Minibus 220,مينى باص 220
routes,route_long_name,ar,Lebanon Square - Al Ahly Sporting Club,ميدان لبنان - النادي الاهلي الرياضي
routes,route_short_name,ar,Minibus 226,مينى باص 226
routes,route_long_name,ar,Abou Zaabal - Ramses,أبو زعبل - رمسيس
routes,route_short_name,ar,Minibus 255,مينى باص 255
routes,route_long_name,ar,Moasasset Al Zakah - Mamaleek (Al Manial),مؤسسة الزكاة - موقف المماليك (المنيل)
routes,route_short_name,ar,Minibus 303,مينى باص 303
routes,route_long_name,ar,Rod Al Farag Metro Station - Rehab Square,محطة مترو روض الفرج - ميدان الرحاب
routes,route_short_name,ar,Minibus 314,مينى باص 314
routes,route_long_name,ar,Al Kahraba St. (Nasr City) - Port Said Square (Maadi),شارع الكهرباء (مدينة نصر) - ميدان بورسعيد (المعادى)
routes,route_short_name,ar,Minibus 333,مينى باص 333
routes,route_long_name,ar,Ataba - Al Khanka (Al Salam Rd.),العتبة - الخانكة (طريق السلام)
routes,route_short_name,ar,Minibus 355,مينى باص 355
routes,route_long_name,ar,Al Gezira (Al Moqattam) - Bashtil (Ring Rd.),الجزيرة (المقطم) - بشتيل (الطريق الدائري)
routes,route_short_name,ar,Minibus 404,مينى باص 404
routes,route_long_name,ar,Al Zawya Al Hamra - Al Omraneyya,الزاوية الحمراء - العمرانية
routes,route_short_name,ar,Minibus 424,مينى باص 424
routes,route_long_name,ar,Military Academy Stadium (Sheraton) - Ard Al Lewa Steps (26th of July Corridor),استاد الأكاديمية العسكرية (شيراتون) - سلم أرض اللواء (محور 26 يوليو)
routes,route_short_name,ar,Minibus 505,مينى باص 505
routes,route_long_name,ar,Al Habib Mosque (Al Barageel) - Waha Garage (Nasr City),مسجد الحبيب (البراجيل) - جراج الواحة (مدينة نصر)
routes,route_short_name,ar,Minibus 606,مينى باص 606
routes,route_long_name,ar,Al Mothalath (Ahmed Al Zomor St.) - Kobry Al Qobba,المثلث (شارع أحمد الزمر) - كوبري القبة
routes,route_short_name,ar,Minibus 616,مينى باص 616
routes,route_long_name,ar,Al Qanater Al Khayriya - Zewail Rd. (Wahat Rd.),القناطر الخيرية - طريق زويل (طريق الواحات)
routes,route_short_name,ar,Minibus 700,مينى باص 700
routes,route_long_name,ar,Haram & Marioteya - Ahmed Helmy,الهرم المريوطية - أحمد حلمي
routes,route_short_name,ar,Minibus 702,مينى باص 702
routes,route_long_name,ar,Om Bayoumi - Saqr Quraish,ام بيومي - صقر قريش
routes,route_short_name,ar,Minibus 755,مينى باص 755
routes,route_long_name,ar,Shubra El-Kheima - Hadabet Al Ahram,شبرا الخيمة - هضبة الاهرام
routes,route_short_name,ar,Minibus 2002,مينى باص 2002
routes,route_long_name,ar,Qalyub - Misr University for Sciences and Technology (MUST),قليوب - جامعة مصر
routes,route_short_name,ar,Minibus 2003,مينى باص 2003
routes,route_long_name,ar,Mankaraa Gate (Hadayek Al Ahram) - Abd Al Moneim Riad,بوابة منقرع (حدائق الأهرام) - عبد المنعم رياض
routes,route_short_name,ar,Minibus 7 M,مينى باص 7 M
